booking_id;user_id;book_id;starttime;endtime
1424;1730;4660;2021-05-12;2021-05-24
4534;890;2269;2021-05-13;2021-07-25
508;1434;5291;2021-05-13;2021-05-14
4741;1971;547;2021-05-14;2021-06-13
2809;1180;2793;2021-05-14;2021-06-11
180;401;3659;2021-05-14;2021-08-19
285;151;4303;2021-05-14;2021-05-26
22;502;5183;2021-05-14;2021-07-31
4809;1249;5206;2021-05-14;2021-07-15
1199;48;1006;2021-05-15;2021-07-08
4796;316;2635;2021-05-15;2021-07-12
1207;783;1954;2021-05-17;2021-06-10
3899;1509;6320;2021-05-17;2021-07-06
3170;1617;6131;2021-05-18;2021-07-04
11;285;6236;2021-05-18;2021-07-13
1161;898;2821;2021-05-19;2021-07-18
3664;1031;2967;2021-05-19;2021-07-17
3180;1019;2551;2021-05-20;2021-07-23
2747;84;3506;2021-05-20;2021-07-02
1905;1076;4932;2021-05-20;2021-07-14
2536;1536;5134;2021-05-20;2021-08-24
1341;66;1289;2021-05-21;2021-08-01
3667;1995;4387;2021-05-21;2021-05-25
2330;121;2483;2021-05-22;2021-07-18
193;1133;4164;2021-05-22;2021-08-14
2911;542;5668;2021-05-22;2021-07-24
4964;1550;6576;2021-05-22;2021-06-27
2837;1156;1669;2021-05-23;2021-07-03
4393;432;1167;2021-05-24;2021-07-17
13;1635;1608;2021-05-24;2021-06-06
3856;1;3645;2021-05-24;2021-08-23
2318;1983;1371;2021-05-25;2021-06-18
3885;796;2865;2021-05-25;2021-08-31
1597;294;503;2021-05-26;2021-07-23
1050;988;880;2021-05-26;2021-08-18
1228;1614;2962;2021-05-26;2021-06-09
1932;1017;3414;2021-05-26;2021-07-20
885;1882;2260;2021-05-27;2021-08-05
1321;1403;4028;2021-05-27;2021-07-13
2296;1546;6360;2021-05-27;2021-06-22
887;1036;1308;2021-05-28;2021-06-13
4731;803;1429;2021-05-28;2021-09-02
1797;826;3356;2021-05-28;2021-09-01
2097;12;4181;2021-05-28;2021-07-15
3964;54;5718;2021-05-28;2021-08-22
1627;707;1217;2021-05-29;2021-06-18
4965;1709;2607;2021-05-29;2021-09-06
3725;345;3631;2021-05-29;2021-09-05
3380;1949;5017;2021-05-31;2021-06-04
2170;787;4155;2021-06-01;2021-08-25
910;1064;594;2021-06-02;2021-06-12
640;1271;3422;2021-06-02;2021-08-10
3751;1436;6500;2021-06-04;2021-06-17
3023;1691;1558;2021-06-05;2021-06-27
4041;1289;4592;2021-06-05;2021-08-11
480;28;6702;2021-06-05;2021-08-24
2537;769;3245;2021-06-06;2021-07-18
1232;303;5524;2021-06-06;2021-07-14
3651;363;4470;2021-06-07;2021-06-24
3808;1268;5254;2021-06-07;2021-08-06
1212;1933;1059;2021-06-08;2021-07-23
841;1990;2360;2021-06-08;2021-08-10
1898;1043;3112;2021-06-08;2021-06-30
4285;1817;72;2021-06-09;2021-08-14
4206;301;6797;2021-06-09;2021-07-26
2495;1337;782;2021-06-10;2021-09-05
2173;1539;4077;2021-06-10;2021-08-30
4237;977;1162;2021-06-11;2021-09-13
4750;147;3808;2021-06-11;2021-07-30
4817;1887;4619;2021-06-11;2021-06-28
2419;1003;4746;2021-06-11;2021-06-25
2138;1219;5676;2021-06-11;2021-08-29
1179;1304;5979;2021-06-12;2021-07-31
2041;924;3975;2021-06-13;2021-08-21
1019;1162;5782;2021-06-13;2021-07-06
975;961;5993;2021-06-13;2021-07-05
1070;1338;2352;2021-06-14;2021-06-21
1863;491;2528;2021-06-15;2021-09-15
3456;1157;5046;2021-06-15;2021-09-02
691;1097;4964;2021-06-16;2021-07-08
3973;148;318;2021-06-17;2021-08-24
2103;1244;370;2021-06-17;2021-07-09
112;1022;3497;2021-06-17;2021-08-09
1167;1834;4309;2021-06-17;2021-08-09
1334;849;1398;2021-06-18;2021-07-12
4199;532;1737;2021-06-18;2021-06-26
1949;20;1895;2021-06-18;2021-07-28
2131;1328;2602;2021-06-18;2021-09-01
3095;1535;3883;2021-06-18;2021-07-09
2894;472;4661;2021-06-18;2021-08-15
3520;733;5109;2021-06-18;2021-07-04
2387;1740;948;2021-06-19;2021-07-24
3026;484;2804;2021-06-19;2021-07-16
4429;530;859;2021-06-20;2021-06-26
2117;1980;3422;2021-06-20;2021-08-22
1813;46;3798;2021-06-20;2021-08-08
59;905;5732;2021-06-21;2021-09-29
3336;1553;6163;2021-06-21;2021-08-14
2148;27;5527;2021-06-23;2021-08-19
2848;1182;6339;2021-06-23;2021-07-05
3206;526;6647;2021-06-23;2021-09-28
4666;1485;2008;2021-06-25;2021-08-28
3904;1950;4409;2021-06-25;2021-08-10
4698;950;5354;2021-06-25;2021-09-22
4377;97;2445;2021-06-26;2021-07-27
3703;866;4051;2021-06-26;2021-07-20
4630;1220;1888;2021-06-27;2021-06-28
2122;1442;5610;2021-06-27;2021-08-29
3656;754;6734;2021-06-27;2021-07-24
1796;484;1945;2021-06-28;2021-09-07
2952;575;1207;2021-06-29;2021-09-07
4960;1653;5190;2021-06-29;2021-08-23
3054;1013;1055;2021-06-30;2021-08-14
219;1937;4576;2021-06-30;2021-08-15
1186;4;365;2021-07-02;2021-07-08
3482;1865;1796;2021-07-02;2021-08-07
222;1945;6711;2021-07-02;2021-09-24
3429;1112;6717;2021-07-02;2021-08-15
4302;1423;2461;2021-07-03;2021-10-01
1795;1793;6528;2021-07-03;2021-09-01
4982;1963;294;2021-07-04;2021-07-23
594;23;2023;2021-07-04;2021-08-18
4854;1719;4122;2021-07-04;2021-10-08
1772;1914;6394;2021-07-04;2021-08-31
3794;1389;1107;2021-07-06;2021-07-11
1244;1031;3575;2021-07-06;2021-08-17
3099;77;5457;2021-07-06;2021-07-07
2453;895;4747;2021-07-07;2021-08-17
2040;1593;5225;2021-07-07;2021-10-07
819;1639;2142;2021-07-08;2021-08-12
344;1553;4622;2021-07-09;2021-10-09
888;1590;4967;2021-07-09;2021-08-28
2034;1567;1373;2021-07-10;2021-09-18
4254;37;215;2021-07-11;2021-07-27
2007;1313;1207;2021-07-11;2021-08-08
3994;1716;1343;2021-07-11;2021-10-06
4469;428;1673;2021-07-11;2021-09-04
3931;925;2554;2021-07-11;2021-08-09
4722;1215;4269;2021-07-11;2021-09-18
4143;1540;4498;2021-07-11;2021-07-19
3729;792;4648;2021-07-11;2021-09-03
4099;1767;4423;2021-07-12;2021-10-19
1193;992;6286;2021-07-12;2021-07-16
4460;1138;1227;2021-07-13;2021-10-12
2328;1973;1287;2021-07-13;2021-08-21
3432;1740;1992;2021-07-13;2021-09-28
4181;130;2782;2021-07-13;2021-07-25
1071;1445;5289;2021-07-13;2021-09-02
2650;1528;133;2021-07-14;2021-08-14
1915;113;2194;2021-07-14;2021-08-25
4384;950;5320;2021-07-14;2021-08-05
1304;759;752;2021-07-15;2021-10-10
2578;1887;3388;2021-07-15;2021-07-23
399;1045;4367;2021-07-15;2021-07-30
1331;799;5818;2021-07-15;2021-08-19
802;181;738;2021-07-16;2021-10-03
2400;446;1886;2021-07-16;2021-10-22
4065;1303;3428;2021-07-16;2021-09-30
860;1126;293;2021-07-17;2021-08-05
3314;115;3026;2021-07-17;2021-09-10
2698;1501;6348;2021-07-17;2021-10-20
2577;1892;433;2021-07-18;2021-08-31
291;1803;1888;2021-07-18;2021-10-14
4211;192;3380;2021-07-18;2021-08-13
1520;460;4626;2021-07-18;2021-10-12
1835;1266;5406;2021-07-18;2021-08-11
1775;1159;6117;2021-07-18;2021-08-14
2507;925;6123;2021-07-18;2021-10-05
498;119;6012;2021-07-20;2021-10-12
3284;1090;1428;2021-07-21;2021-08-22
3849;1808;450;2021-07-22;2021-10-20
5000;1397;1424;2021-07-22;2021-08-28
3594;1490;3471;2021-07-22;2021-07-24
1617;1987;1907;2021-07-23;2021-09-13
4173;1747;5178;2021-07-23;2021-08-26
2217;1459;2576;2021-07-24;2021-10-31
2651;110;3617;2021-07-24;2021-10-03
430;1757;5461;2021-07-24;2021-08-09
2294;608;6585;2021-07-24;2021-08-26
1184;81;114;2021-07-25;2021-10-23
1776;1942;242;2021-07-25;2021-09-25
1868;65;1230;2021-07-25;2021-08-07
2883;984;1476;2021-07-25;2021-10-11
3635;1893;6469;2021-07-25;2021-08-26
1080;1083;6657;2021-07-25;2021-10-07
186;1827;2103;2021-07-26;2021-07-30
2797;814;2927;2021-07-26;2021-09-07
177;1342;3214;2021-07-26;2021-08-28
2274;358;6406;2021-07-26;2021-10-18
3510;1219;6422;2021-07-26;2021-08-28
3137;1037;4986;2021-07-27;2021-10-15
311;527;847;2021-07-28;2021-10-08
4033;1265;4494;2021-07-28;2021-11-01
1671;66;4993;2021-07-28;2021-09-03
4222;88;6276;2021-07-28;2021-08-15
2673;1249;1819;2021-07-29;2021-10-20
4874;1546;1909;2021-07-29;2021-08-27
2979;54;2999;2021-07-29;2021-10-11
2506;1197;3526;2021-07-29;2021-08-29
3700;1615;4165;2021-07-30;2021-10-25
1761;1995;3134;2021-08-01;2021-10-23
190;1635;2086;2021-08-02;2021-08-10
86;1092;4346;2021-08-02;2021-10-15
2791;770;4833;2021-08-02;2021-09-30
1312;859;4100;2021-08-03;2021-11-09
3055;209;4231;2021-08-03;2021-08-29
4692;983;5044;2021-08-03;2021-09-02
1956;1114;5865;2021-08-03;2021-09-28
3688;1204;91;2021-08-04;2021-10-14
2688;78;3337;2021-08-04;2021-08-06
3452;876;5284;2021-08-04;2021-11-04
4369;926;6693;2021-08-04;2021-10-29
204;932;819;2021-08-05;2021-10-11
2444;1666;5398;2021-08-05;2021-08-15
2215;1564;657;2021-08-06;2021-11-08
379;94;976;2021-08-06;2021-11-09
3138;1712;2980;2021-08-06;2021-08-28
1667;1874;3014;2021-08-06;2021-10-12
4169;28;6201;2021-08-06;2021-09-26
1115;1014;6470;2021-08-06;2021-11-13
4230;1649;501;2021-08-07;2021-08-17
1030;1522;2233;2021-08-07;2021-08-27
1779;274;3053;2021-08-07;2021-08-30
1649;1342;5000;2021-08-07;2021-10-09
228;475;6411;2021-08-07;2021-08-28
2941;874;4246;2021-08-08;2021-08-21
3645;134;1271;2021-08-09;2021-08-15
3223;1161;1972;2021-08-09;2021-11-17
163;151;2147;2021-08-09;2021-08-28
3187;826;3747;2021-08-09;2021-10-06
3439;894;6782;2021-08-09;2021-09-22
916;1877;451;2021-08-10;2021-10-27
4145;518;578;2021-08-10;2021-10-28
1418;756;5269;2021-08-10;2021-10-20
1225;1048;2328;2021-08-11;2021-09-10
3757;1259;6264;2021-08-11;2021-08-21
1527;291;4498;2021-08-12;2021-10-06
3646;1449;218;2021-08-13;2021-09-29
642;376;5065;2021-08-13;2021-10-19
3566;630;5828;2021-08-13;2021-11-19
4108;1698;2304;2021-08-14;2021-11-09
3766;960;4216;2021-08-14;2021-11-19
812;676;4787;2021-08-14;2021-09-21
3297;1091;4798;2021-08-14;2021-09-17
1594;1732;51;2021-08-15;2021-11-17
3519;1426;3611;2021-08-15;2021-11-14
4417;955;3825;2021-08-15;2021-08-23
2389;52;4138;2021-08-15;2021-10-16
2670;80;4793;2021-08-15;2021-10-08
2585;901;6159;2021-08-15;2021-10-25
2301;1607;1283;2021-08-16;2021-09-23
3204;57;3925;2021-08-16;2021-09-09
1572;1786;5206;2021-08-16;2021-09-04
3182;1121;4631;2021-08-17;2021-11-22
2796;651;5478;2021-08-17;2021-10-11
4161;1309;5954;2021-08-17;2021-11-17
3748;1949;6530;2021-08-17;2021-10-07
2068;623;1434;2021-08-18;2021-11-25
527;1621;2563;2021-08-18;2021-10-21
2231;377;3492;2021-08-18;2021-10-27
1078;55;6228;2021-08-18;2021-08-23
328;1792;465;2021-08-19;2021-11-03
2288;611;1331;2021-08-19;2021-09-25
3081;954;3822;2021-08-19;2021-11-09
309;766;4601;2021-08-20;2021-11-27
4707;1448;4841;2021-08-20;2021-09-19
428;1935;2000;2021-08-21;2021-11-06
1650;909;5157;2021-08-21;2021-10-29
732;736;2102;2021-08-22;2021-10-29
490;1753;4152;2021-08-22;2021-09-22
2621;1443;4870;2021-08-22;2021-08-25
2099;1078;5091;2021-08-22;2021-08-25
1009;485;1075;2021-08-23;2021-11-11
520;442;1484;2021-08-23;2021-10-24
2676;1542;3956;2021-08-23;2021-09-09
4131;1215;6045;2021-08-23;2021-11-21
2000;1064;6175;2021-08-23;2021-10-20
1405;132;6470;2021-08-23;2021-10-03
3949;1345;1096;2021-08-24;2021-09-03
3316;253;1148;2021-08-24;2021-08-31
3083;816;2093;2021-08-24;2021-11-24
3381;1070;2666;2021-08-24;2021-10-21
2900;1413;4031;2021-08-25;2021-11-03
4974;296;5817;2021-08-25;2021-11-10
2573;1943;1231;2021-08-26;2021-11-05
4107;91;5650;2021-08-26;2021-12-01
1923;1978;874;2021-08-27;2021-11-16
1017;1453;1752;2021-08-27;2021-11-03
3308;1221;2437;2021-08-27;2021-11-15
806;588;5855;2021-08-27;2021-09-18
2473;1581;5976;2021-08-27;2021-10-19
3902;1206;2692;2021-08-28;2021-09-17
2833;1623;3525;2021-08-28;2021-11-04
1632;1208;4404;2021-08-28;2021-10-08
3780;428;996;2021-08-29;2021-12-03
1540;1369;3265;2021-08-29;2021-09-14
2664;1819;6745;2021-08-29;2021-11-23
2849;1774;181;2021-08-30;2021-09-27
4883;927;2960;2021-08-30;2021-12-05
3274;156;4352;2021-08-30;2021-09-28
1034;590;5598;2021-08-30;2021-11-19
280;19;107;2021-08-31;2021-10-19
1959;1301;406;2021-09-02;2021-11-16
2891;329;2673;2021-09-02;2021-10-24
358;1155;2990;2021-09-02;2021-11-30
3968;330;6655;2021-09-02;2021-11-07
2240;1870;1234;2021-09-03;2021-11-15
3498;754;1386;2021-09-03;2021-10-26
4455;990;1734;2021-09-03;2021-09-29
493;601;5320;2021-09-03;2021-12-09
1434;1912;6294;2021-09-03;2021-11-02
967;1858;5957;2021-09-04;2021-11-16
4360;962;6313;2021-09-04;2021-12-06
3451;1976;730;2021-09-05;2021-09-21
2057;1060;5292;2021-09-05;2021-09-08
3532;1431;558;2021-09-06;2021-11-14
2206;1219;2364;2021-09-06;2021-10-19
1285;436;2584;2021-09-06;2021-09-11
1467;998;3742;2021-09-06;2021-12-01
1574;1680;22;2021-09-07;2021-11-07
3817;1958;3011;2021-09-07;2021-11-05
1227;288;4663;2021-09-07;2021-10-19
3288;1014;5618;2021-09-07;2021-09-21
1917;259;4590;2021-09-08;2021-10-26
1001;275;1984;2021-09-09;2021-11-21
3704;87;6043;2021-09-09;2021-11-29
4785;1628;31;2021-09-10;2021-10-06
1957;1026;1407;2021-09-11;2021-09-26
2067;294;1586;2021-09-11;2021-10-02
2587;416;5427;2021-09-11;2021-12-08
1564;1427;414;2021-09-12;2021-12-01
2440;3;921;2021-09-12;2021-09-23
3833;1246;4402;2021-09-12;2021-10-22
1873;74;5568;2021-09-13;2021-11-08
4557;5;5771;2021-09-13;2021-11-23
3277;571;2402;2021-09-14;2021-10-06
4114;27;3749;2021-09-14;2021-10-31
2844;1330;280;2021-09-15;2021-11-28
4391;512;1748;2021-09-15;2021-11-12
262;608;2207;2021-09-15;2021-12-08
4195;1310;2394;2021-09-15;2021-11-23
4164;1210;2693;2021-09-15;2021-11-26
3139;415;2791;2021-09-15;2021-11-15
598;93;5366;2021-09-15;2021-09-19
3252;688;5662;2021-09-15;2021-12-06
1477;1382;167;2021-09-16;2021-12-12
1550;1035;1575;2021-09-16;2021-10-05
957;1443;1847;2021-09-16;2021-11-22
450;666;2698;2021-09-16;2021-10-09
3399;1730;1683;2021-09-18;2021-12-10
871;1475;2771;2021-09-18;2021-09-27
1916;551;3336;2021-09-18;2021-10-23
674;419;1696;2021-09-19;2021-10-28
768;1377;3339;2021-09-19;2021-11-28
164;304;3450;2021-09-19;2021-11-30
538;1453;6026;2021-09-19;2021-10-07
658;639;346;2021-09-20;2021-11-09
165;1512;75;2021-09-21;2021-10-03
2792;1596;2115;2021-09-21;2021-09-28
3460;511;4880;2021-09-21;2021-12-23
1160;50;5011;2021-09-21;2021-10-22
1158;1453;5791;2021-09-21;2021-10-21
2642;306;4951;2021-09-22;2021-12-14
3840;650;5984;2021-09-22;2021-11-14
3992;1712;2183;2021-09-23;2021-12-31
1944;1267;2570;2021-09-23;2021-10-07
2997;860;3004;2021-09-23;2021-11-01
116;1887;4943;2021-09-23;2021-11-15
2713;1369;5223;2021-09-24;2021-10-15
3120;1241;5905;2021-09-24;2021-10-17
1229;1958;6003;2021-09-24;2021-12-06
4846;1123;2761;2021-09-25;2021-11-08
2887;1164;3278;2021-09-25;2021-11-20
2284;377;4517;2021-09-25;2021-10-09
590;1854;3742;2021-09-26;2021-10-08
3558;1482;4042;2021-09-26;2021-10-05
1548;186;5304;2021-09-26;2021-12-22
3476;103;5905;2021-09-26;2021-10-15
539;1528;248;2021-09-27;2021-10-23
776;1906;513;2021-09-27;2021-12-02
2858;663;5530;2021-09-28;2021-10-03
3677;998;1667;2021-09-29;2021-11-12
2183;218;2968;2021-09-29;2021-11-03
2735;435;4304;2021-09-29;2021-10-18
965;240;4813;2021-09-29;2021-11-16
2913;433;365;2021-09-30;2021-11-29
4564;535;1881;2021-09-30;2021-12-21
3871;1186;3412;2021-10-01;2021-12-22
2592;1684;6127;2021-10-01;2021-11-06
333;1445;4689;2021-10-02;2021-11-17
1891;285;5045;2021-10-02;2021-12-10
2372;1082;5388;2021-10-02;2021-10-13
2320;1259;2270;2021-10-03;2021-12-26
4968;1098;3418;2021-10-03;2021-10-13
4525;1867;3521;2021-10-03;2021-10-19
1013;589;2066;2021-10-04;2021-10-07
2396;1610;2333;2021-10-04;2022-01-04
4726;566;6632;2021-10-04;2021-12-21
1587;1622;1042;2021-10-05;2021-11-01
1003;1196;3730;2021-10-05;2021-12-24
216;1487;243;2021-10-06;2021-12-12
1984;1736;587;2021-10-06;2022-01-05
4060;1385;683;2021-10-07;2021-11-19
58;1245;5622;2021-10-07;2021-12-23
1971;826;6448;2021-10-07;2021-11-12
2756;183;6472;2021-10-08;2021-11-12
1426;1238;168;2021-10-09;2021-11-09
4098;1121;1307;2021-10-09;2021-12-06
3190;1133;3647;2021-10-09;2021-10-26
515;1674;6639;2021-10-09;2021-12-12
4370;298;2411;2021-10-10;2021-11-17
3299;889;2733;2021-10-10;2022-01-07
3705;1486;3310;2021-10-10;2021-11-05
2319;380;6204;2021-10-10;2022-01-12
1738;444;659;2021-10-11;2021-11-22
2338;1938;3153;2021-10-11;2021-10-21
1342;312;4723;2021-10-11;2021-12-07
1992;1610;6008;2021-10-12;2021-12-07
2822;1917;6013;2021-10-12;2021-10-28
541;1001;6791;2021-10-12;2021-11-23
4284;1312;2822;2021-10-14;2022-01-22
3351;1235;4713;2021-10-14;2021-12-18
1316;172;6810;2021-10-14;2021-10-29
2725;760;2891;2021-10-15;2021-11-01
1088;1449;5869;2021-10-16;2021-11-24
4795;1880;231;2021-10-17;2021-12-23
4279;40;1581;2021-10-17;2021-11-16
1874;1163;2796;2021-10-17;2021-12-20
3059;783;3533;2021-10-17;2021-12-26
3648;1475;5077;2021-10-17;2022-01-03
3886;853;6585;2021-10-17;2021-12-01
3954;1444;4775;2021-10-18;2022-01-09
4048;719;5709;2021-10-18;2021-11-22
2087;1666;5904;2021-10-18;2021-12-07
3029;1555;6146;2021-10-18;2021-12-29
225;253;345;2021-10-19;2021-12-25
959;1393;487;2021-10-19;2022-01-25
656;1546;1051;2021-10-20;2021-12-29
2737;1297;1054;2021-10-20;2021-12-09
1067;1633;1881;2021-10-20;2021-11-05
3442;1997;4416;2021-10-20;2022-01-03
2767;1952;1641;2021-10-21;2021-11-05
4867;1922;3741;2021-10-21;2022-01-26
4642;1506;5471;2021-10-21;2021-11-10
275;1348;4267;2021-10-22;2021-12-18
52;244;6034;2021-10-22;2022-01-24
1433;1894;21;2021-10-23;2022-01-29
4777;36;50;2021-10-23;2021-12-14
2509;1134;79;2021-10-23;2021-11-20
3008;604;3452;2021-10-23;2021-10-28
2251;1136;3743;2021-10-23;2021-11-20
2802;526;5506;2021-10-23;2021-12-10
2680;1257;5926;2021-10-23;2021-12-06
641;1643;6092;2021-10-23;2021-12-01
3629;1017;733;2021-10-24;2021-11-03
2944;1551;994;2021-10-24;2021-12-11
2126;678;1664;2021-10-24;2022-01-14
3058;836;3501;2021-10-24;2021-12-12
3212;41;4708;2021-10-25;2021-11-21
1172;342;1617;2021-10-26;2022-01-20
510;817;1754;2021-10-27;2022-01-10
2454;110;2014;2021-10-27;2022-01-09
3628;995;2436;2021-10-27;2022-01-06
4233;158;3099;2021-10-27;2021-11-10
1392;220;3189;2021-10-27;2021-12-11
4841;1502;3348;2021-10-27;2022-01-06
3060;350;6703;2021-10-28;2022-01-23
1335;1325;153;2021-10-29;2021-11-30
137;727;3224;2021-10-29;2021-11-08
3765;1207;4595;2021-10-29;2022-01-08
4792;1298;1436;2021-10-30;2021-11-26
1208;496;6278;2021-10-30;2021-11-08
1906;477;680;2021-10-31;2022-01-31
4149;1656;1892;2021-10-31;2021-12-31
2669;525;294;2021-11-01;2021-11-07
2271;1078;2183;2021-11-01;2021-11-18
55;1760;5806;2021-11-01;2021-11-19
4138;971;1281;2021-11-02;2021-11-28
3479;1525;2317;2021-11-02;2021-12-07
1196;875;2318;2021-11-02;2022-02-04
3627;1515;3072;2021-11-02;2022-01-13
964;669;4956;2021-11-02;2022-02-05
1373;1820;883;2021-11-03;2021-11-13
1833;87;1600;2021-11-03;2021-12-24
170;466;4204;2021-11-03;2021-11-19
3044;832;3745;2021-11-04;2021-12-23
517;188;2042;2021-11-05;2022-01-15
3333;294;2277;2021-11-05;2021-12-09
3480;1040;6315;2021-11-05;2022-01-20
1448;559;1774;2021-11-06;2021-12-02
2189;1944;1994;2021-11-06;2022-01-10
2442;457;4925;2021-11-06;2022-02-13
4168;412;6679;2021-11-06;2021-12-19
3295;1170;941;2021-11-07;2021-12-22
396;816;1587;2021-11-07;2021-12-17
4780;1151;5863;2021-11-07;2022-02-03
3041;124;910;2021-11-08;2022-02-10
2718;1184;1794;2021-11-08;2022-01-26
2336;1575;4435;2021-11-08;2021-12-20
1897;570;4940;2021-11-08;2022-01-22
3185;1464;1654;2021-11-09;2022-02-09
1157;1003;3202;2021-11-09;2022-01-30
2200;444;4527;2021-11-09;2022-01-07
3709;617;4545;2021-11-09;2021-11-19
1333;1073;215;2021-11-10;2022-01-20
357;68;247;2021-11-10;2022-01-17
4787;157;5839;2021-11-10;2022-01-08
3440;120;6023;2021-11-10;2022-01-04
464;1437;538;2021-11-11;2022-02-19
981;142;685;2021-11-11;2021-11-22
2260;1781;2752;2021-11-11;2021-11-25
507;326;6809;2021-11-11;2021-12-03
3998;704;678;2021-11-12;2022-02-16
645;27;3312;2021-11-12;2022-01-06
1349;769;4701;2021-11-12;2021-12-31
1054;917;6084;2021-11-12;2022-01-15
85;1849;6113;2021-11-12;2021-12-29
1996;1374;6377;2021-11-12;2021-11-28
2600;817;2668;2021-11-13;2021-11-22
1603;529;4742;2021-11-13;2022-02-21
4997;1569;4892;2021-11-13;2022-02-06
3712;195;1638;2021-11-14;2021-12-08
389;261;3519;2021-11-14;2022-02-03
2762;1458;3701;2021-11-14;2022-02-10
4554;1902;5616;2021-11-14;2022-01-05
2172;1831;289;2021-11-15;2021-11-27
3947;591;1439;2021-11-15;2021-12-26
3905;1423;3854;2021-11-16;2022-01-07
1739;981;263;2021-11-17;2021-12-14
3841;964;85;2021-11-18;2021-12-09
4640;1453;87;2021-11-18;2022-01-15
2975;1090;841;2021-11-18;2021-11-19
1457;338;3360;2021-11-18;2022-01-08
3854;1648;3675;2021-11-19;2022-01-31
2799;1024;5027;2021-11-19;2021-12-25
3149;714;529;2021-11-20;2022-02-22
1305;318;3146;2021-11-20;2022-01-20
4203;967;3518;2021-11-20;2021-12-22
4140;1405;3673;2021-11-20;2022-01-08
1871;1636;671;2021-11-21;2022-01-09
4044;1931;1079;2021-11-21;2021-12-04
818;1704;2944;2021-11-21;2022-02-28
2139;1832;733;2021-11-22;2021-12-17
39;864;776;2021-11-22;2022-01-11
1303;287;1188;2021-11-22;2021-12-18
2144;1099;1787;2021-11-22;2022-01-13
1675;273;2403;2021-11-22;2022-02-09
3806;396;2234;2021-11-23;2021-12-21
1394;620;2235;2021-11-23;2022-01-17
3445;1282;4619;2021-11-23;2021-12-10
2696;432;4684;2021-11-23;2022-02-12
1919;631;4111;2021-11-24;2021-12-06
3444;1051;5099;2021-11-25;2022-02-16
4600;1681;3079;2021-11-26;2022-01-06
3192;1116;605;2021-11-27;2022-02-05
1619;562;806;2021-11-27;2022-02-02
2046;1702;930;2021-11-27;2021-12-09
1320;1654;5141;2021-11-27;2022-01-25
4676;1723;1261;2021-11-28;2021-12-16
772;685;6439;2021-11-28;2022-01-27
120;82;3662;2021-11-29;2022-01-05
2499;1937;2632;2021-11-30;2022-02-20
1805;39;1800;2021-12-01;2022-01-01
811;458;6032;2021-12-02;2021-12-24
2020;412;1331;2021-12-03;2022-02-21
3593;1726;4386;2021-12-03;2022-03-13
909;1151;6765;2021-12-03;2022-02-28
794;680;790;2021-12-04;2022-01-03
1249;1610;590;2021-12-05;2021-12-24
2832;1412;754;2021-12-05;2021-12-28
3573;789;6733;2021-12-05;2021-12-30
2032;140;4896;2021-12-06;2022-02-19
2690;1914;22;2021-12-07;2022-03-16
726;1641;1612;2021-12-08;2021-12-18
1521;1333;2129;2021-12-09;2022-02-17
2613;1956;2896;2021-12-09;2022-02-21
4591;1708;1326;2021-12-10;2021-12-28
3069;261;5066;2021-12-10;2022-01-12
2896;12;174;2021-12-11;2022-03-06
1676;1155;1492;2021-12-12;2022-02-07
1878;950;4411;2021-12-12;2022-01-05
2204;490;6311;2021-12-12;2022-02-03
1786;563;2017;2021-12-13;2022-03-19
2692;802;3268;2021-12-13;2022-01-28
3214;1902;5570;2021-12-13;2022-02-01
4072;374;5010;2021-12-14;2022-03-22
1510;763;6261;2021-12-14;2022-03-03
533;843;309;2021-12-15;2022-03-10
3265;1219;1323;2021-12-15;2022-03-13
3948;390;4920;2021-12-15;2022-01-14
3597;533;1882;2021-12-16;2022-02-06
416;1760;5451;2021-12-16;2022-01-20
300;1287;75;2021-12-17;2022-01-18
1771;1453;1946;2021-12-17;2022-02-14
3371;142;1067;2021-12-18;2022-03-19
4378;73;1379;2021-12-18;2022-02-07
2856;1109;2230;2021-12-18;2022-02-06
2237;858;297;2021-12-19;2022-01-27
4410;477;5487;2021-12-19;2022-02-24
1622;1586;6332;2021-12-19;2022-03-08
2933;623;518;2021-12-20;2022-01-28
657;249;3133;2021-12-21;2022-02-14
2235;538;713;2021-12-22;2022-03-24
45;788;579;2021-12-23;2022-01-17
3884;1933;3926;2021-12-23;2022-03-18
3952;526;5183;2021-12-23;2022-03-07
1171;517;5419;2021-12-23;2022-02-25
3773;1196;5649;2021-12-23;2022-02-16
2033;707;3010;2021-12-24;2022-02-17
1240;1846;6457;2021-12-24;2022-02-14
920;851;1155;2021-12-25;2022-01-10
1781;1420;1795;2021-12-25;2022-01-16
483;981;2537;2021-12-25;2022-03-02
349;1978;509;2021-12-26;2022-03-22
2435;335;2355;2021-12-26;2022-03-12
3052;257;4485;2021-12-26;2022-02-06
3976;393;4722;2021-12-26;2022-01-22
1986;1529;6488;2021-12-26;2022-01-15
4521;342;2114;2021-12-27;2022-03-24
3555;384;2127;2021-12-27;2022-03-08
3228;1420;1392;2021-12-28;2022-03-25
2009;1494;2863;2021-12-28;2022-03-19
4346;1973;4476;2021-12-28;2022-03-13
1640;191;438;2021-12-29;2022-01-25
4435;1060;1174;2021-12-29;2022-01-26
2914;1998;2708;2021-12-29;2022-03-07
1778;1991;3950;2021-12-29;2022-02-06
1452;1194;5810;2021-12-29;2022-03-02
683;842;4376;2021-12-30;2022-04-06
