review_id;user_id;book_id;stars;review
1751;920;5257;5;shocking
3257;1883;5359;2;fascinating 
4915;1841;2589;2;rubbish
4239;1168;3765;4;amazing
2245;417;4136;1;brilliant
1643;1716;6507;5;poor
68;403;2428;5;touching
2042;975;3989;5;original
678;1564;4391;1;poor
911;1537;37;4;strange
1930;571;1444;4;shocking
3294;839;3818;4;original
842;1008;4789;4;funny 
629;760;4483;1;amazing
2598;1755;3637;5;touching
3737;863;757;5;rubbish
2588;1126;1094;4;poor
4907;345;6257;2;violent
754;1657;2176;1;original
4430;1826;2210;4;unoriginal
1822;1139;376;4;entertaining 
1291;379;3591;5;boring 
2777;1306;3737;3;disgusting 
218;1495;4917;1;poor
3829;712;257;1;brilliant
346;1792;2038;2;boring 
1036;248;2634;2;strange
96;1531;3748;2;amazing
506;1919;5212;1;horrible
421;1888;865;4;unoriginal
720;1240;3809;5;fascinating 
2971;1576;514;1;unoriginal
1909;882;1582;1;fascinating 
2704;1916;1669;5;original
2563;1173;5990;1;strange
4923;687;361;3;horrible
2008;550;2312;2;original
3929;989;3114;1;original
2071;245;4051;3;amazing
4645;607;5811;2;poor
4220;1175;3631;4;amazing
1691;457;4730;5;unoriginal
1026;701;5340;4;horrible
4727;519;6235;3;violent
2209;1631;3029;5;fascinating 
337;444;4517;1;poor
1222;1239;4630;1;boring 
865;1237;4906;1;fascinating 
2511;1475;5098;2;horrible
779;593;6423;4;boring 
840;1278;220;1;rubbish
614;776;1325;3;violent
829;1889;1474;4;touching
47;422;2141;1;amazing
4992;1446;2764;3;disgusting 
3683;1670;2829;4;rubbish
4147;183;3973;4;amazing
4006;1077;4695;1;boring 
2867;525;6238;1;fascinating 
1444;1332;6704;1;entertaining 
321;1569;79;4;violent
2539;731;3374;5;horrible
434;117;5734;3;strange
4428;1955;759;4;poor
4505;1156;6106;5;original
445;1131;1684;2;strange
4677;1117;2191;3;brilliant
1928;935;2931;3;boring 
2462;1017;3156;3;touching
4156;1278;3242;5;rubbish
2360;903;1239;5;fascinating 
4451;1589;4141;1;horrible
4443;1646;998;1;entertaining 
3923;258;3347;2;disgusting 
104;1849;3845;4;boring 
4994;1004;4019;4;horrible
3407;671;4807;3;entertaining 
3535;1368;5446;3;funny 
4528;1464;5711;3;rubbish
2668;1839;4894;4;disgusting 
3397;1031;2344;2;shocking
3210;1217;2958;3;unoriginal
4146;42;5408;2;unoriginal
1875;761;995;1;touching
3936;202;6076;2;brilliant
1372;1432;6554;3;boring 
4351;1871;3274;3;original
2816;414;4456;4;entertaining 
3330;1284;1395;1;disgusting 
4003;1203;1401;2;original
1962;1781;3277;1;entertaining 
849;1229;3318;3;disgusting 
3438;1856;5691;1;fascinating 
3388;651;3951;3;strange
4205;150;3218;2;boring 
2478;1116;671;4;brilliant
604;524;2136;3;poor
4047;1578;5143;1;poor
4597;1737;5752;2;rubbish
3932;1783;6272;5;unoriginal
3518;1132;1271;1;shocking
4869;631;3012;2;shocking
3581;1417;592;3;horrible
4;521;15;5;disgusting 
3710;759;1748;5;strange
1856;1728;5813;4;horrible
4046;1866;2910;1;violent
4824;722;886;4;shocking
2266;1313;2150;4;touching
895;694;2836;4;amazing
1611;1339;4345;1;boring 
2751;1597;2746;1;violent
2186;71;1643;3;entertaining 
3019;514;4436;1;unoriginal
4892;1600;6500;3;unoriginal
92;1059;270;3;fascinating 
4497;607;2652;4;amazing
2840;1552;1545;1;poor
2265;529;1965;4;entertaining 
4703;963;1431;5;boring 
1880;705;5124;4;funny 
4007;608;1784;3;fascinating 
3533;726;2308;5;touching
1388;108;4871;2;original
2357;1734;6226;3;amazing
3669;1900;4398;4;fascinating 
1526;1402;231;1;shocking
4602;1250;2077;1;entertaining 
1625;1885;4126;1;unoriginal
3804;1636;4610;4;unoriginal
3867;1898;5627;3;amazing
3443;795;6646;2;original
993;752;3046;4;violent
3860;1057;3458;2;brilliant
3530;1748;4383;2;violent
3143;1309;5547;2;boring 
775;28;6119;3;disgusting 
2124;72;6196;4;unoriginal
2870;1551;3496;4;rubbish
4194;566;3849;1;shocking
2889;1308;4336;1;funny 
922;845;946;4;disgusting 
2810;692;994;1;original
2398;46;3980;3;funny 
861;381;4816;2;touching
2527;363;6584;1;disgusting 
3164;1914;654;3;shocking
2472;1439;2863;1;touching
3858;877;3596;5;violent
2275;1420;3895;3;brilliant
372;1565;4518;4;horrible
67;1332;6179;2;violent
3785;1506;1234;5;brilliant
537;12;2918;5;strange
2738;325;6746;5;fascinating 
487;1556;825;1;rubbish
3974;330;3767;3;poor
4559;1921;1121;5;strange
2011;1464;5826;5;shocking
1138;1377;5307;4;boring 
108;1933;357;3;boring 
2957;810;1012;2;rubbish
1077;702;2616;2;fascinating 
4902;210;3701;3;rubbish
1600;1027;4558;4;fascinating 
4358;153;3372;3;funny 
4136;65;158;3;disgusting 
4875;1809;2154;3;violent
4427;100;3985;5;original
2695;903;4232;1;strange
817;1616;4429;3;violent
3612;1279;2298;3;amazing
1562;1968;2700;5;touching
974;714;4754;4;violent
2085;15;6163;1;original
4478;1078;2860;5;disgusting 
2899;1679;1398;4;original
4372;391;2944;5;brilliant
983;1561;3208;5;disgusting 
97;734;5521;5;unoriginal
3795;849;1470;2;funny 
243;1644;3494;5;horrible
2348;353;4110;5;poor
4670;1959;5115;5;amazing
4998;1215;3490;3;poor
1475;223;4031;1;original
1698;1247;6489;4;original
1964;623;6672;3;horrible
4246;675;1569;1;brilliant
3446;547;4614;5;entertaining 
4861;1165;6069;3;touching
1654;823;6471;5;violent
4576;345;1973;2;horrible
4691;1041;4056;2;poor
3893;461;4306;5;disgusting 
630;853;5960;5;original
4278;997;1063;3;rubbish
1719;1566;4202;4;strange
923;1680;5168;4;amazing
4322;104;5547;1;strange
2005;1117;5583;4;unoriginal
1534;1327;5802;4;rubbish
3481;603;6253;4;amazing
2502;896;492;5;brilliant
1583;240;2813;2;strange
4142;1509;5453;4;original
4772;890;6610;3;brilliant
627;1990;1468;4;brilliant
2948;187;4520;2;disgusting 
1023;609;1584;4;disgusting 
697;736;3093;1;disgusting 
699;204;3373;5;fascinating 
2003;307;3919;1;boring 
4235;1528;6156;1;rubbish
613;647;3944;3;rubbish
4434;1560;3991;1;strange
4625;495;4363;1;disgusting 
2773;1961;6254;2;brilliant
3685;691;77;4;boring 
2267;1068;4299;1;fascinating 
3155;627;5577;1;shocking
2895;310;5657;4;shocking
1042;310;5763;4;strange
2018;1094;6245;5;boring 
4961;385;858;1;rubbish
1635;695;1683;5;entertaining 
618;745;4952;5;strange
2663;1637;5556;1;touching
249;569;5752;3;boring 
4084;766;6208;5;violent
1327;1015;3734;4;funny 
3538;1572;860;1;violent
3202;1079;2860;4;rubbish
2657;93;4386;3;boring 
1686;1372;5016;2;original
3550;1046;5820;5;touching
3853;1482;243;4;strange
492;1909;2406;4;entertaining 
936;1979;5463;5;disgusting 
3211;1812;628;4;unoriginal
3342;1524;4135;5;entertaining 
43;1898;4280;1;rubbish
400;693;5939;4;fascinating 
3859;1166;6391;3;original
3086;1064;28;2;boring 
4316;1590;2468;3;touching
332;1030;3429;3;disgusting 
3304;1786;5087;5;original
3109;1980;2332;1;amazing
1965;1809;841;3;funny 
1556;1203;1368;4;entertaining 
2225;306;2837;4;poor
2820;171;4245;3;disgusting 
3398;130;5954;1;fascinating 
1931;1067;4279;1;fascinating 
3283;2;5612;1;original
1831;859;4418;1;horrible
695;1560;5597;5;disgusting 
3009;281;6267;4;disgusting 
571;1899;2887;1;amazing
4367;190;6696;5;strange
2807;986;4064;1;violent
4481;921;4737;2;original
2393;879;5723;2;violent
2852;1139;5799;1;disgusting 
3189;486;497;2;touching
4682;44;2060;5;original
2549;878;3425;4;rubbish
4749;1191;5072;4;disgusting 
3962;416;1534;3;disgusting 
4153;1538;5890;1;boring 
1340;1852;2646;4;strange
4963;657;2817;3;entertaining 
3783;437;5094;2;poor
1626;635;4583;3;funny 
4073;1351;6081;4;shocking
1666;1377;6798;4;brilliant
608;966;6810;3;strange
1083;1486;3582;3;funny 
700;1995;5569;2;poor
88;1870;2504;1;horrible
489;1555;2693;1;boring 
2082;394;3099;1;unoriginal
2985;1556;1819;5;strange
4329;413;5562;4;shocking
4581;10;6622;2;fascinating 
747;616;1481;4;disgusting 
37;764;14;2;touching
3067;722;5368;2;poor
4128;993;4878;3;entertaining 
4010;277;2381;1;poor
3658;1300;5783;5;amazing
1581;256;6203;4;violent
3115;1838;6493;4;horrible
453;1189;314;5;unoriginal
4174;716;3358;1;disgusting 
2283;490;5429;3;amazing
2921;512;1315;3;boring 
1725;893;1397;3;entertaining 
3474;63;4922;3;poor
1063;1187;6730;1;amazing
869;276;815;4;entertaining 
3379;1366;109;3;rubbish
4844;268;4034;1;entertaining 
2395;931;3348;5;strange
4448;806;6524;5;boring 
746;1471;1963;1;funny 
2874;1438;3967;1;shocking
1585;231;6321;2;disgusting 
376;528;2308;5;brilliant
684;1529;2415;1;violent
619;921;4642;2;shocking
1602;1739;3313;1;poor
3475;1093;3374;1;shocking
4103;1624;509;1;strange
1780;1302;1380;1;horrible
1237;1486;417;2;original
1390;1597;3625;3;amazing
1853;1438;4657;4;rubbish
1006;1736;4981;2;horrible
29;1371;1082;5;unoriginal
2278;94;1818;5;boring 
1164;108;3975;5;original
1265;1008;4929;5;rubbish
3080;1931;6341;4;shocking
1287;1022;6714;1;boring 
130;23;3183;2;original
247;1633;767;1;poor
912;1425;960;2;fascinating 
4912;1757;1213;1;touching
2888;1406;2204;2;strange
4385;572;6806;2;touching
1700;1164;601;4;strange
3999;546;3599;2;touching
2570;731;5308;1;amazing
3050;403;5520;2;touching
2024;34;154;3;horrible
2461;1727;2856;3;amazing
2421;420;3675;5;funny 
3957;505;452;3;entertaining 
4836;8;3364;1;disgusting 
4318;401;4338;5;amazing
1144;633;4785;1;disgusting 
1328;103;4293;2;original
118;541;5143;4;rubbish
2818;832;698;5;original
3196;1131;3082;4;amazing
3505;1334;4279;2;brilliant
2730;1430;4529;4;brilliant
3268;1200;4767;4;amazing
1043;368;4909;4;poor
3556;1811;5097;3;rubbish
4802;531;939;1;original
2049;330;1914;5;violent
4059;1961;4098;5;rubbish
1369;1041;3431;2;amazing
4716;1547;1408;3;shocking
2164;31;3099;4;boring 
1612;1787;3928;4;boring 
2385;1178;3060;5;boring 
4119;1302;462;4;strange
497;859;765;5;original
2580;1889;810;1;original
3177;1124;3764;2;rubbish
410;1511;6534;2;boring 
2917;483;2937;1;original
763;18;3529;2;unoriginal
500;1045;4015;2;horrible
98;958;4811;3;amazing
751;78;1003;2;amazing
203;1222;3274;5;shocking
1364;1382;3593;2;horrible
3979;811;4793;1;horrible
4401;1317;616;5;touching
791;1699;1756;2;violent
3108;1961;1849;2;entertaining 
2958;1850;4628;4;boring 
2920;1091;6250;4;fascinating 
4093;233;6261;1;poor
4616;1181;3302;3;violent
948;925;3590;5;violent
4782;1959;1322;4;boring 
2723;530;1457;2;strange
2477;632;4980;5;disgusting 
14;848;5376;1;shocking
643;139;299;4;fascinating 
1925;347;473;3;horrible
2636;1077;3495;4;disgusting 
460;1014;1009;2;boring 
62;144;2374;1;entertaining 
2194;674;3047;1;rubbish
4345;1473;3432;3;violent
672;225;4529;5;violent
1322;515;5021;4;entertaining 
1858;1367;5828;4;original
2654;235;867;3;touching
1336;1262;2244;5;boring 
1792;42;2294;5;disgusting 
66;14;3283;2;rubbish
2491;1175;1222;5;rubbish
3339;780;4956;4;shocking
1789;1463;456;4;horrible
755;1204;318;1;unoriginal
1748;1783;6771;4;unoriginal
4404;1009;4622;3;fascinating 
1302;1234;6192;5;unoriginal
3367;1060;321;3;strange
3319;1744;1276;1;rubbish
2291;15;4564;5;original
4062;1002;695;1;touching
2289;1705;1692;2;disgusting 
3251;1372;2322;1;rubbish
2052;256;93;1;horrible
4872;1126;3963;4;unoriginal
531;493;4590;4;violent
3851;1252;28;1;touching
1209;1694;1139;4;violent
3410;897;3136;1;entertaining 
2223;1170;6358;4;disgusting 
4818;485;6798;5;shocking
2910;1490;133;5;entertaining 
4956;256;4972;4;unoriginal
2104;1491;6702;1;touching
3151;115;3845;1;entertaining 
1483;8;4313;1;unoriginal
4977;123;4843;5;original
4120;216;5175;1;shocking
610;580;6200;3;strange
3554;62;4602;5;touching
1837;691;3468;4;violent
3823;1517;3474;4;strange
1422;255;3889;3;amazing
1048;910;6094;4;disgusting 
2304;1174;6193;2;touching
1224;1225;2170;5;shocking
1412;1468;4862;3;fascinating 
3262;1632;6037;4;fascinating 
1645;1019;896;4;shocking
2691;128;2483;4;strange
3154;834;4866;4;original
3075;939;2533;1;original
3365;1638;5100;5;violent
1799;1064;397;4;entertaining 
316;1496;1178;2;violent
4134;1511;2221;2;brilliant
273;475;5425;5;rubbish
2208;1509;584;2;funny 
603;790;1821;2;shocking
3377;895;5306;5;shocking
385;1099;78;1;violent
638;1167;1409;3;shocking
1589;1863;3452;3;funny 
2110;761;4048;2;brilliant
2542;258;4638;2;original
2776;1741;4889;2;strange
4407;797;5431;1;entertaining 
931;445;120;3;boring 
924;273;890;1;disgusting 
3464;251;1443;4;shocking
4069;1182;4516;3;original
9;196;4823;3;rubbish
1948;1872;6034;4;brilliant
3311;713;6466;1;touching
3580;713;1645;2;unoriginal
2884;983;2515;2;original
3526;1048;3335;3;brilliant
1968;1421;448;1;boring 
1234;635;5828;1;poor
781;1120;6077;5;rubbish
143;109;4308;1;violent
921;1258;4696;1;original
4130;648;5028;3;entertaining 
2351;1834;1226;3;disgusting 
191;153;1553;5;touching
1899;1874;4597;1;unoriginal
2157;661;5264;4;boring 
847;1802;3390;5;strange
2108;46;3826;3;horrible
250;1790;6579;3;original
3485;1072;4052;4;funny 
2847;582;3400;2;rubbish
914;1513;3713;4;entertaining 
198;1671;5912;4;funny 
2450;1324;352;5;shocking
4045;453;2511;5;entertaining 
361;32;2824;2;rubbish
3527;1306;1456;4;violent
793;341;2158;2;disgusting 
2127;459;3646;1;disgusting 
896;36;1565;1;horrible
3174;592;2954;1;touching
1657;1876;2967;1;original
4365;1117;3705;4;original
4715;63;3761;3;funny 
534;500;43;4;horrible
4825;901;2377;1;fascinating 
2685;767;4168;3;original
2120;65;4760;5;original
4807;542;3323;1;shocking
3100;771;6400;3;disgusting 
2812;571;63;2;violent
2132;805;78;1;poor
2962;1231;813;5;disgusting 
1553;360;2702;1;unoriginal
331;975;6108;3;strange
3287;867;6412;5;rubbish
3796;83;4507;2;original
3230;1866;4350;2;amazing
4783;865;5686;4;shocking
3340;188;6283;2;rubbish
1185;1723;2379;2;horrible
2295;990;1264;1;entertaining 
2076;724;4477;2;entertaining 
1064;1809;782;4;brilliant
240;819;4323;1;disgusting 
2249;616;2549;3;strange
4314;299;627;5;strange
2045;1074;1344;1;original
4037;134;2878;5;disgusting 
3057;1968;4082;5;disgusting 
3896;1826;4149;2;funny 
4166;997;647;3;rubbish
3970;1347;1061;2;boring 
4300;2;3107;1;touching
3242;66;5134;4;poor
2386;1616;5248;3;entertaining 
1406;954;3674;4;boring 
2056;1216;5022;1;poor
4036;1028;5516;1;violent
2107;861;5817;3;original
318;133;6005;2;unoriginal
1059;307;4727;3;boring 
2939;1606;6515;4;touching
4851;1390;1276;5;amazing
3160;816;4239;4;violent
3042;263;5691;5;amazing
4424;1630;131;2;strange
2700;1265;1234;2;entertaining 
2128;1945;3708;5;touching
2493;918;1675;3;horrible
727;1775;3447;3;touching
4398;1313;4727;2;disgusting 
3237;1369;457;5;disgusting 
3090;1299;4137;1;horrible
1977;1567;4820;1;violent
417;343;1363;5;horrible
2409;1234;604;5;fascinating 
2084;1414;5980;3;brilliant
2689;730;1875;1;funny 
4578;328;1936;4;fascinating 
3260;1986;3312;2;shocking
1324;53;3608;1;rubbish
2188;1758;4156;5;touching
310;133;4331;4;funny 
4647;53;5761;3;horrible
1087;71;6534;2;boring 
1877;615;112;1;original
2004;1508;1529;5;poor
2292;1312;4025;4;disgusting 
1018;371;6657;5;boring 
4172;1943;2434;4;rubbish
4816;714;4779;3;disgusting 
1538;848;42;5;original
447;1792;761;2;violent
4050;871;3495;5;funny 
1516;238;4626;1;original
90;589;5184;2;shocking
4248;946;4021;1;violent
2467;1028;4112;4;brilliant
857;229;4623;2;boring 
3779;1602;3566;4;rubbish
2710;283;4118;5;brilliant
3892;1209;5383;3;rubbish
4331;549;2616;5;strange
1231;1355;636;2;disgusting 
621;728;2375;5;poor
4475;1697;4787;3;amazing
3267;1411;5952;5;rubbish
1198;1327;6465;3;fascinating 
1998;943;915;3;original
3619;1466;2425;3;amazing
3198;1708;1346;3;brilliant
4408;1408;2038;4;boring 
365;1002;3367;1;fascinating 
2091;934;3478;5;entertaining 
3910;717;3687;5;poor
4696;952;3972;2;funny 
4995;589;2144;4;touching
4034;1070;2228;2;funny 
4863;1800;4818;3;fascinating 
1456;1422;5380;4;rubbish
4002;437;3123;5;original
866;217;4476;5;funny 
3560;925;4951;2;fascinating 
1478;322;5054;4;boring 
884;1992;477;3;strange
4418;144;3547;3;original
1750;1666;4492;2;shocking
960;203;5008;1;brilliant
251;1944;397;5;rubbish
341;474;4636;3;rubbish
2333;537;5258;2;violent
2969;1252;5725;4;poor
2942;1078;6493;1;fascinating 
1709;1255;2466;1;brilliant
3061;621;5558;5;disgusting 
1484;33;2542;1;poor
553;364;3303;5;shocking
4109;416;4181;4;touching
477;690;4869;5;fascinating 
1571;1473;974;5;rubbish
3363;1232;1085;3;touching
3172;1196;3114;1;rubbish
3540;153;646;3;violent
138;667;2747;1;amazing
740;1863;5033;4;touching
3551;558;6522;1;fascinating 
2293;1449;6409;4;entertaining 
4184;829;238;4;violent
810;1332;4867;2;disgusting 
3146;917;4227;2;rubbish
728;1252;2997;5;fascinating 
1892;910;3238;1;touching
4651;1337;6003;5;disgusting 
3194;1945;3274;1;fascinating 
1730;60;993;4;strange
3786;1247;5210;2;shocking
1942;1113;6271;3;violent
3663;767;1384;3;boring 
1404;1764;3418;2;brilliant
977;370;5331;2;poor
1213;1348;5282;3;violent
1002;362;6710;5;poor
4745;266;5488;2;funny 
4808;422;1322;5;brilliant
3760;1818;1795;1;boring 
3478;508;2884;3;rubbish
1985;812;3526;2;rubbish
1787;573;4410;4;rubbish
3233;1968;2360;4;violent
4981;1152;4468;4;disgusting 
3375;1150;1246;5;rubbish
4758;313;1363;1;fascinating 
4858;344;335;3;amazing
150;858;1446;2;poor
997;737;2369;2;brilliant
42;386;2805;3;entertaining 
1530;521;3321;3;poor
89;32;5619;4;shocking
1079;775;1133;4;horrible
2146;505;5467;4;violent
3978;689;6768;3;original
3691;575;3745;4;poor
2356;298;6071;3;brilliant
2185;876;1469;3;touching
1027;971;3585;1;original
1845;1980;5108;2;disgusting 
2401;1562;2541;4;original
3676;1210;5797;5;unoriginal
1148;15;6328;4;disgusting 
1969;1491;1598;5;fascinating 
1810;120;1875;4;brilliant
2501;1075;4517;3;horrible
46;88;5025;2;disgusting 
1658;1873;2867;5;strange
3220;1074;3555;3;violent
4706;1640;1866;5;poor
3502;486;3922;1;fascinating 
769;1565;6784;5;disgusting 
836;964;3102;2;fascinating 
1728;1026;3958;3;brilliant
3611;112;5301;5;strange
1648;24;2196;4;brilliant
3457;1400;3046;2;rubbish
4943;1896;4269;3;shocking
2599;282;615;2;poor
2443;330;5283;4;poor
3152;176;2314;5;touching
694;708;6268;3;amazing
902;845;4219;5;disgusting 
1976;980;702;3;funny 
4893;509;3297;4;shocking
2934;1310;5643;1;violent
4409;864;6496;1;fascinating 
2036;39;69;3;horrible
3216;908;1603;4;boring 
3077;1179;5215;2;rubbish
2371;551;343;1;brilliant
3787;1888;1050;1;original
1024;1562;2294;2;entertaining 
2565;251;6665;4;poor
1634;1292;400;1;funny 
3944;1103;2164;2;brilliant
350;1861;3823;1;fascinating 
57;1755;4671;5;poor
4746;1624;5077;4;funny 
1365;1100;5167;1;boring 
798;694;2183;2;amazing
2830;376;3309;2;unoriginal
831;1663;3411;1;violent
1470;1365;3719;2;violent
1350;432;759;5;brilliant
4919;1787;5880;4;brilliant
611;1957;2798;4;strange
545;47;3546;5;amazing
1900;872;5641;1;boring 
1807;1271;2010;2;shocking
2771;78;3874;3;rubbish
1830;1758;3943;4;entertaining 
1637;1464;4129;2;strange
426;74;4860;1;strange
1653;1467;5076;2;amazing
3921;365;3575;4;brilliant
2236;1334;342;1;shocking
4022;1173;2604;3;original
1607;1180;3198;3;poor
3273;326;4627;2;original
2402;1337;3047;5;strange
3679;1994;5013;2;violent
939;1075;6423;1;shocking
4247;1705;2049;5;original
3678;1826;2871;3;poor
1257;904;4709;2;poor
1356;1320;1402;5;funny 
258;1131;3760;1;touching
2556;1176;4710;3;horrible
4000;1591;5286;1;unoriginal
4905;1523;6632;4;violent
4291;1125;1018;1;violent
4476;236;5736;3;amazing
429;1990;6477;2;shocking
4589;711;6680;4;entertaining 
1577;1280;786;1;entertaining 
941;1364;4505;3;funny 
3466;397;962;4;touching
2050;1187;1807;1;amazing
3125;867;423;2;rubbish
504;925;499;3;strange
4287;691;2003;3;horrible
3163;1453;6653;5;original
5;81;4274;3;unoriginal
2932;67;2100;3;shocking
961;938;2919;2;brilliant
2504;1279;5047;5;fascinating 
259;1773;12;5;horrible
1436;1058;447;5;horrible
3296;719;890;2;entertaining 
3239;299;2501;2;poor
2665;1747;5596;1;strange
2828;316;1743;3;touching
3292;52;6317;2;shocking
3401;1563;2832;5;original
3603;968;639;4;violent
435;431;1875;5;poor
875;1861;2571;3;fascinating 
4039;1833;3778;4;touching
1458;880;1357;2;strange
2759;1700;2793;5;poor
4719;1734;3079;3;brilliant
2160;1833;6743;4;strange
4988;1329;720;2;unoriginal
2879;1988;5191;1;horrible
2699;1022;5734;3;unoriginal
4238;73;283;5;violent
215;1565;2779;1;rubbish
2255;1991;4199;3;poor
4242;822;4672;4;funny 
1135;967;970;4;fascinating 
3625;1875;2351;1;violent
4395;1992;2867;4;funny 
2530;933;3456;3;violent
4971;1128;4467;3;brilliant
731;1263;5679;3;violent
1659;1202;3744;2;amazing
706;1596;3982;2;poor
1515;995;3014;5;entertaining 
2154;1080;151;3;brilliant
1251;702;4827;4;rubbish
1085;207;5188;3;original
1509;1020;6674;4;boring 
1975;1035;2415;2;unoriginal
1438;1767;3077;3;funny 
3916;1599;4832;4;original
175;959;4952;2;touching
3852;1548;4;3;disgusting 
3866;1842;2439;4;brilliant
1183;1036;3309;2;shocking
2418;16;5874;1;rubbish
3167;1946;1290;1;amazing
1424;1730;4660;1;brilliant
4534;890;2269;3;disgusting 
508;1434;5291;2;amazing
4741;1971;547;4;poor
2809;1180;2793;2;touching
180;401;3659;1;entertaining 
285;151;4303;3;disgusting 
22;502;5183;1;horrible
4809;1249;5206;5;funny 
1199;48;1006;5;touching
4796;316;2635;2;entertaining 
1207;783;1954;1;poor
3899;1509;6320;4;poor
3170;1617;6131;1;horrible
11;285;6236;5;funny 
1161;898;2821;3;brilliant
3664;1031;2967;5;entertaining 
3180;1019;2551;5;horrible
2747;84;3506;3;brilliant
1905;1076;4932;5;violent
2536;1536;5134;2;boring 
1341;66;1289;2;touching
3667;1995;4387;4;violent
2330;121;2483;4;violent
193;1133;4164;3;amazing
2911;542;5668;1;poor
4964;1550;6576;5;unoriginal
2837;1156;1669;1;original
4393;432;1167;5;original
13;1635;1608;1;disgusting 
3856;1;3645;3;funny 
2318;1983;1371;3;strange
3885;796;2865;2;unoriginal
1597;294;503;4;horrible
1050;988;880;4;poor
1228;1614;2962;4;amazing
1932;1017;3414;3;rubbish
885;1882;2260;4;original
1321;1403;4028;3;strange
2296;1546;6360;3;brilliant
887;1036;1308;1;strange
4731;803;1429;5;strange
1797;826;3356;1;poor
2097;12;4181;5;horrible
3964;54;5718;1;touching
1627;707;1217;2;disgusting 
4965;1709;2607;1;fascinating 
3725;345;3631;2;amazing
3380;1949;5017;1;disgusting 
2170;787;4155;3;strange
910;1064;594;3;entertaining 
640;1271;3422;4;shocking
3751;1436;6500;4;violent
3023;1691;1558;3;unoriginal
4041;1289;4592;2;touching
480;28;6702;1;fascinating 
2537;769;3245;3;brilliant
1232;303;5524;5;shocking
3651;363;4470;2;rubbish
3808;1268;5254;2;amazing
1212;1933;1059;4;rubbish
841;1990;2360;1;fascinating 
1898;1043;3112;4;horrible
4285;1817;72;3;brilliant
4206;301;6797;3;poor
2495;1337;782;3;boring 
2173;1539;4077;1;amazing
4237;977;1162;3;rubbish
4750;147;3808;4;entertaining 
4817;1887;4619;3;shocking
2419;1003;4746;1;shocking
2138;1219;5676;5;rubbish
1179;1304;5979;4;funny 
2041;924;3975;1;touching
1019;1162;5782;1;shocking
975;961;5993;5;rubbish
1070;1338;2352;4;brilliant
1863;491;2528;4;amazing
3456;1157;5046;5;disgusting 
691;1097;4964;3;entertaining 
3973;148;318;1;strange
2103;1244;370;3;original
112;1022;3497;1;original
1167;1834;4309;3;funny 
1334;849;1398;2;poor
4199;532;1737;5;rubbish
1949;20;1895;5;horrible
2131;1328;2602;3;strange
3095;1535;3883;2;poor
2894;472;4661;3;funny 
3520;733;5109;5;violent
2387;1740;948;4;entertaining 
3026;484;2804;5;rubbish
4429;530;859;4;unoriginal
2117;1980;3422;5;horrible
1813;46;3798;4;entertaining 
59;905;5732;2;shocking
3336;1553;6163;2;amazing
2148;27;5527;2;funny 
2848;1182;6339;2;brilliant
3206;526;6647;1;funny 
4666;1485;2008;3;amazing
3904;1950;4409;3;touching
4698;950;5354;4;strange
4377;97;2445;4;funny 
3703;866;4051;4;entertaining 
4630;1220;1888;1;entertaining 
2122;1442;5610;4;fascinating 
3656;754;6734;1;fascinating 
1796;484;1945;5;poor
2952;575;1207;4;funny 
4960;1653;5190;4;horrible
3054;1013;1055;2;brilliant
219;1937;4576;1;entertaining 
1186;4;365;4;strange
3482;1865;1796;4;original
222;1945;6711;3;disgusting 
3429;1112;6717;1;shocking
4302;1423;2461;2;boring 
1795;1793;6528;3;horrible
4982;1963;294;2;brilliant
594;23;2023;1;touching
4854;1719;4122;2;shocking
1772;1914;6394;2;entertaining 
3794;1389;1107;4;rubbish
1244;1031;3575;5;boring 
3099;77;5457;4;boring 
2453;895;4747;5;entertaining 
2040;1593;5225;1;rubbish
819;1639;2142;1;strange
344;1553;4622;1;funny 
888;1590;4967;1;shocking
2034;1567;1373;1;fascinating 
4254;37;215;5;original
2007;1313;1207;5;unoriginal
3994;1716;1343;3;boring 
4469;428;1673;1;brilliant
3931;925;2554;3;strange
4722;1215;4269;1;original
4143;1540;4498;5;horrible
3729;792;4648;3;shocking
4099;1767;4423;2;violent
1193;992;6286;4;touching
4460;1138;1227;4;disgusting 
2328;1973;1287;1;original
3432;1740;1992;5;boring 
4181;130;2782;5;horrible
1071;1445;5289;5;amazing
2650;1528;133;4;horrible
1915;113;2194;4;entertaining 
4384;950;5320;2;unoriginal
1304;759;752;3;funny 
2578;1887;3388;5;violent
399;1045;4367;1;fascinating 
1331;799;5818;2;strange
802;181;738;2;fascinating 
2400;446;1886;4;unoriginal
4065;1303;3428;5;strange
860;1126;293;1;touching
3314;115;3026;3;entertaining 
2698;1501;6348;2;entertaining 
2577;1892;433;2;disgusting 
291;1803;1888;3;boring 
4211;192;3380;1;shocking
1520;460;4626;3;rubbish
1835;1266;5406;1;brilliant
1775;1159;6117;2;boring 
2507;925;6123;4;entertaining 
498;119;6012;2;entertaining 
3284;1090;1428;5;disgusting 
3849;1808;450;5;brilliant
5000;1397;1424;3;shocking
3594;1490;3471;4;poor
1617;1987;1907;5;touching
4173;1747;5178;1;disgusting 
2217;1459;2576;1;fascinating 
2651;110;3617;1;rubbish
430;1757;5461;1;fascinating 
2294;608;6585;4;horrible
1184;81;114;1;brilliant
1776;1942;242;1;fascinating 
1868;65;1230;1;shocking
